ID,weiboID,commentUID,content,commentTime
2964,29, 黄景瑜的枕头, The South China Sea belongs to China //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 23:30 
2965,29, 微糖綠茶,回复@黄景瑜工作室1314:國家孕育了我們 ,7月12日 23:29 
2966,29, 黑天使hjy, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 23:18 
2967,29, 鲸鱼的比利我羡慕,    //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 23:13 
2968,29, 瑜儿的宝宝,//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 23:11 
2969,29, 瑜儿的宝宝,#中国一点都不能少#//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 23:08 
2970,29, 黄景瑜工作室助理微博, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 23:04 
2971,29, 你知道什么叫铁汉柔情吗,加油@A面B面-刘铮 ,7月12日 22:58 
2972,29, 都督我是瑜洲啊,今天真的很中国 ,7月12日 22:52 
2973,29, 那年夏天宁静的呵呵, ,7月12日 22:46 
2974,29, L-pourquoi,@gqx小鱼儿 铮哥也是难得更一次博 ,7月12日 22:41 
2975,29, 风景如画瑜如心,#中国一点都不能少#  //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:25 
2976,29, 风景如画瑜如心,#中国一点都不能少#  //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:24 
2977,29, 黄景瑜工作室助理微博, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:24 
2978,29, 守护鲸鱼的熙熙, //@Johnny黄景瑜: ,7月12日 22:21 
2979,29, kk是时候改个名字了,//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:20 
2980,29, 也许在那里198,#中国一点都不能少# 寸土不让！//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:18 
2981,29, 汪海D,铮哥，好久没见你了，想你 ,7月12日 22:18 
2982,29, 赵欢喜JY, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:17 
2983,29, 风雨过后是彩虹n,    //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:16 
2984,29, 正版Johnny, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:13 
2985,29, 黑天使hjy, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:10 
2986,29, 香车帅鱼,  //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:09 
2987,29, 黑天使hjy,  //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:08 
2988,29, johnny愛皇,#中国一点都不能少#//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:06 
2989,29, 黑天使hjy, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:03 
2990,29, hjy点点,中国一点都不能少 //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:01 
2991,29, johnny小瑜儿, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:59 
2992,29, 护鲸团是鲸鱼北鼻的靠山,//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:51 
2993,29, Suki精灵,中国一点都不能少！ //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:51 
2994,29, 黄景瑜的枕头,中国一点都不能少 //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:44 
2995,29, se-ki,中国一点都不能少//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:39 
2996,29, se-ki,//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:39 
2997,29, Johnny_JM, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:39 
2998,29, 赵欢喜JY, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:17 
2999,29, 风雨过后是彩虹n,    //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:16 
3000,29, 正版Johnny, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:13 
3001,29, 黑天使hjy, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:10 
3002,29, 香车帅鱼,  //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:09 
3003,29, 黑天使hjy,  //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:08 
3004,29, johnny愛皇,#中国一点都不能少#//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:06 
3005,29, 黑天使hjy, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:03 
3006,29, hjy点点,中国一点都不能少 //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 22:01 
3007,29, johnny小瑜儿, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:59 
3008,29, 护鲸团是鲸鱼北鼻的靠山,//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:51 
3009,29, Suki精灵,中国一点都不能少！ //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:51 
3010,29, 黄景瑜的枕头,中国一点都不能少 //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:44 
3011,29, se-ki,中国一点都不能少//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:39 
3012,29, se-ki,//@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:39 
3013,29, Johnny_JM, //@A面B面-刘铮: //@Johnny黄景瑜: ,7月12日 21:39 
3014,30, skysed,#黄景瑜撕人订制#??//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月29日 08:58 
3015,30, 闲来无事的鱼, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月28日 13:03 
3016,30, Johhny黄景喻,@Johnny黄景瑜 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月16日 13:55 
3017,30, 茉莉jasmine2005, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月16日 12:07 
3018,30, 茉莉jasmine2005, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月16日 12:05 
3019,30, 茉莉jasmine2005, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月16日 12:05 
3020,30, 鹿迟的回礼, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月15日 17:30 
3021,30, 鹿迟的回礼, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月15日 17:30 
3022,30, 鹿迟的回礼, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月15日 17:30 
3023,30, 蓝雪_Johnny, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月14日 11:23 
3024,30, 瑜你长乐未央,@Johnny黄景瑜??//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月13日 08:35 
3025,30, L家的小甜J, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月13日 07:09 
3026,30, Johhny黄景喻,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月13日 01:27 
3027,30, 白馒头一点不白, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 23:46 
3028,30, 江南的瑜,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 23:41 
3029,30, hjy点点,一寸都不会让 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 23:34 
3030,30, hjy点点,任何人妄图抢夺南海主权，不仅中国政府不答应，中国人民不答应，中国军队更不会答应。已经团结起来的中国人民已经做好了各种准备，用实际行动捍卫祖国的领土不受到外来的侵犯 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 23:19 
3031,30, 瑜儿的宝宝,#中国一点都不能少#//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 23:08 
3032,30, Johnny小透明,@Johnny黄景瑜??//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 23:00 
3033,30, ICE小宝儿,#中国一点都不能少#//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 22:57 
3034,30, 撞上鲸鱼的夏天,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 22:43 
3035,30, 梦里睡到想睡的人, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 22:41 
3036,30, 黄景瑜的Belle姐姐, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 22:10 
3037,30, johnny愛皇,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 22:07 
3038,30, hjy点点,中国一点都不能少 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 22:01 
3039,30, johnny小瑜儿, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:59 
3040,30, 睫毛卷卷Jo,h //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:58 
3041,30, 睫毛卷卷Jo,sddf //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:58 
3042,30, Masacofang,︹！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:55 
3043,30, Masacofang,︹//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:55 
3044,30, Masacofang,﹄//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:55 
3045,30, Masacofang,﹃//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:54 
3046,30, Masacofang,﹂//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:54 
3047,30, Masacofang,﹁//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:54 
3048,30, Masacofang,︶//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:53 
3049,30, Masacofang,︵//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:53 
3050,30, 阿C爱鲸鱼,爱国//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:52 
3051,30, Masacofang,︾？//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:52 
3052,30, Masacofang,︾//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:52 
3053,30, Masacofang,︽//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:52 
3054,30, Masacofang,╯//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:51 
3055,30, Masacofang,╰//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:51 
3056,30, 护鲸团是鲸鱼北鼻的靠山,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:51 
3057,30, Masacofang,╮//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:51 
3058,30, Masacofang,╭//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:50 
3059,30, Masacofang,■//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:50 
3060,30, Masacofang,□//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:50 
3061,30, Masacofang,★？//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:50 
3062,30, Masacofang,☆！！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:49 
3063,30, Masacofang,▲？//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:49 
3064,30, Masacofang,△？//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:49 
3065,30, Masacofang,●//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:49 
3066,30, Masacofang,○//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:48 
3067,30, Masacofang,◆//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:46 
3068,30, Masacofang,◇//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:46 
3069,30, Masacofang,▼//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:45 
3070,30, Masacofang,▽//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:45 
3071,30, Masacofang,╳//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:45 
3072,30, Masacofang,※//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:44 
3073,30, Masacofang,♂//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:44 
3074,30, Masacofang,♀//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:44 
3075,30, Masacofang,★//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:43 
3076,30, 可爱的好脾气宝宝,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:41 
3077,30, Masacofang,☆☆//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:41 
3078,30, Masacofang,☆//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:41 
3079,30, se-ki,中国一点都不能少//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:39 
3080,30, Masacofang,qxx//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:39 
3081,30, se-ki,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:39 
3082,30, Masacofang,q//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:38 
3083,30, hjy点点,中国一点都不能少 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:37 
3084,30, Masacofang,:-C！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:28 
3085,30, Masacofang,Q_Q//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:28 
3086,30, Masacofang,Yeah~！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:28 
3087,30, Masacofang,oh~！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:27 
3088,30, Masacofang,hehe~《》//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:27 
3089,30, Masacofang,-_-？//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:27 
3090,30, Masacofang,-_-b！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:26 
3091,30, Masacofang,*^o^*“”//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:22 
3092,30, 护鲸团团员之一,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:16 
3093,30, 瑜你壶酒慰风尘,?? //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:13 
3094,30, hjy点点,中国一点都不能少 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:12 
3095,30, 瑜你壶酒慰风尘, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:12 
3096,30, 喜欢鲸鱼的vicky,//@黄景瑜的团团君:??//@Johnny黄景瑜: ,7月12日 21:12 
3097,30, 睫毛卷卷Jo,sddf //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:11 
3098,30, 睫毛卷卷Jo,h //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:11 
3099,30, Masacofang,*^◎^*//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:10 
3100,30, Masacofang,*^÷^*//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:10 
3101,30, 鳳眼迷離,#南海是中国的#??#中国一点都不能少#??南海自古就是中国的，不允许反驳！！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:10 
3102,30, Masacofang,(*^﹏^*)//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:10 
3103,30, Masacofang,(*^@^*)//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:10 
3104,30, Masacofang,?▂?//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:10 
3105,30, Masacofang,●▂●//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:09 
3106,30, Masacofang,●︿●//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:09 
3107,30, Masacofang,●﹏●//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:09 
3108,30, Masacofang,≡^ˇ^≡//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:08 
3109,30, 景瑜北鼻的护鲸团宝宝, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:08 
3110,30, Masacofang,=_=？！//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:08 
3111,30, 糖灰灰灰灰灰, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:08 
3112,30, Masacofang,=_=？//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:08 
3113,30, Masacofang,=_=//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:07 
3114,30, Masacofang,=^_^=//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:07 
3115,30, Masacofang,~`o`~//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:07 
3116,30, Masacofang,~_~//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:07 
3117,30, 有风景的瑜,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:06 
3118,30, Masacofang,~^o^~//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:06 
3119,30, Masacofang,〒_〒//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:06 
3120,30, Masacofang,╯▂╰//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:06 
3121,30, Masacofang,╯﹏╰//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:06 
3122,30, Masacofang,(=^.^=)//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:05 
3123,30, Masacofang,@(一-一)@//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:04 
3124,30, 糖灰灰灰灰灰, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:04 
3125,30, Masacofang,^－_－^//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:04 
3126,30, Masacofang,=@~@=//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 21:04 
3127,30, Masacofang,",-)//@黄景瑜的团团君: //@Johnny黄景瑜: ",7月12日 20:57 
3128,30, Miss旭旭forWhale, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3129,30, Masacofang,:-[//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3130,30, 黄景瑜的Belle姐姐, /@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3131,30, Masacofang,:-!//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3132,30, Masacofang,:-*//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3133,30, hjy点点,#南海是中国的# #中国一点都不能少# //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:55 
3134,30, 只是看着你就开心,#中国一点都不能少# 我爱我的祖国 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:53 
3135,30, 瑜你壶酒慰风尘, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:53 
3136,30, 黄景瑜的小小小迷妹1107, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:52 
3137,30, 有风景的瑜,#中国一点都不能少#//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:49 
3138,30, 糖灰灰灰灰灰, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:49 
3139,30, ICE小宝儿,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:49 
3140,30, 瑜生不及你,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:44 
3141,30, 有风景的瑜, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:44 
3142,30, 糖灰灰灰灰灰, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:42 
3143,30, 墨柠0, ,7月12日 20:42 
3144,30, 黄景瑜工作室2045, ,7月12日 20:38 
3145,30, johnny愛皇,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:38 
3146,30, 黄景瑜的小靠山, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:37 
3147,30, Masacofang,",-)//@黄景瑜的团团君: //@Johnny黄景瑜: ",7月12日 20:57 
3148,30, Miss旭旭forWhale, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3149,30, Masacofang,:-[//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3150,30, 黄景瑜的Belle姐姐, /@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3151,30, Masacofang,:-!//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3152,30, Masacofang,:-*//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:57 
3153,30, hjy点点,#南海是中国的# #中国一点都不能少# //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:55 
3154,30, 只是看着你就开心,#中国一点都不能少# 我爱我的祖国 //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:53 
3155,30, 瑜你壶酒慰风尘, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:53 
3156,30, 黄景瑜的小小小迷妹1107, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:52 
3157,30, 有风景的瑜,#中国一点都不能少#//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:49 
3158,30, 糖灰灰灰灰灰, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:49 
3159,30, ICE小宝儿,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:49 
3160,30, 瑜生不及你,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:44 
3161,30, 有风景的瑜, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:44 
3162,30, 糖灰灰灰灰灰, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:42 
3163,30, 墨柠0, ,7月12日 20:42 
3164,30, 黄景瑜工作室2045, ,7月12日 20:38 
3165,30, johnny愛皇,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:38 
3166,30, 黄景瑜的小靠山, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:37 
3167,30, 瑜你壶酒慰风尘, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:34 
3168,30, 只是看着你就开心, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:31 
3169,30, 只是看着你就开心, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:31 
3170,30, 只是看着你就开心, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:30 
3171,30, 只是看着你就开心, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:30 
3172,30, 只是看着你就开心, //@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:30 
3173,30, 火锅少女酒,//@黄景瑜的团团君: //@Johnny黄景瑜: ,7月12日 20:28 
3174,31, Daaaa肖娘娘,领土就是我们的迪丽热巴也是我们的 ,7月13日 06:25 
3175,31, 漪梦珂58972,支持胖迪，寸土不让！！！ ,7月19日 12:38 
3176,31, Dear_月半之由,中国，寸土不让！//@Dear迪丽热巴后援会: #中国一点都不能少# 中国领土，寸土不让！//@Dear-迪丽热巴:中国，一点都不能少，一寸都不会让。 ,7月13日 21:28 
3177,31, _帕蒂锦之宫_,寸土不让 ,7月13日 17:38 
3178,31, 沉默默默259,寸土不让。惹我中华，虽远必诛 ,7月13日 12:10 
3179,31, Daaaa肖娘娘,领土就是我们的迪丽热巴也是我们的 ,7月13日 06:25 
3180,31, Daaaa肖娘娘,寸土不让 ,7月13日 06:24 
3181,31, 小肉丁Selina,寸土不让 ,7月12日 23:37 
3182,31, 你觉得呢01,中国领土，寸土不让 ,7月12日 23:10 
3183,31, --认真的薛--,寸土不让 ,7月12日 23:00 
3184,31, --认真的薛--,热巴好喜欢你。。。 ,7月12日 23:00 
3185,31, RRRR_AAAA,支持 ,7月12日 22:58 
3186,31, 胖迪的老婆团i, //@Dear迪丽热巴后援会:#中国一点都不能少# 中国领土，寸土不让！//@Dear-迪丽热巴:中国，一点都不能少，一寸都不会让。 ,7月12日 22:19 
3187,31, 蜜桃奶迪味,寸土不让，一点都不让 ,7月12日 22:17 
3188,31, 神神神神经Plus,犯我大中华…………让你香蕉滞销，芒果烂在家 ,7月12日 21:52 
3189,31, 当纯遇到白,寸土不让，一滴水，一颗沙，一只小鱼干都不分 ,7月12日 21:46 
3190,31, 全世界最可爱的人是迪丽热巴,寸土不让 ,7月12日 21:46 
3191,31, 时间就酒,最喜欢这样的热巴寸土不让 ,7月12日 21:46 
3192,31, Dear--MINT,中国领土，寸土不让//@Dear迪丽热巴后援会:#中国一点都不能少# 中国领土，寸土不让！//@Dear-迪丽热巴:中国，一点都不能少，一寸都不会让。 ,7月12日 21:45 
3193,31, 狗逗逗你要坚强,寸土不让 ,7月12日 21:44 
3194,31, 懒懒的兰兰要努力学习,寸土不让 //@Dear迪丽热巴后援会:#中国一点都不能少# 中国领土，寸土不让！//@Dear-迪丽热巴:中国，一点都不能少，一寸都不会让。 ,7月12日 21:43 
3195,31, Dil-纪叶,寸土不让 ,7月12日 21:42 
3196,31, 网名就是用来表达我对热巴的喜爱,寸土不让 ,7月12日 21:41 
3197,31, 梓琼的微博,寸土不让 ,7月12日 21:40 
3198,31, Dear-李洋,寸土不让 ,7月12日 21:39 
3199,32, 胖迪的老婆团i,同爱国迪 //@粽子围剿冷巴驻热巴总区总司令:爱国迪上线。中国一点都不能少！ //@Dear-迪丽热巴:中国，一点都不能少，一寸都不会让。 ,7月12日 22:19 
3200,35, DD-老衲来了,干脆吧菲律宾收了得了 ,7月12日 22:32 
3201,35, Dear-黑凤梨kimi,绝对不让 ,7月12日 22:24 
3202,40, 喵喵露力丽,转发微博 ,7月28日 15:45 
3203,40, 101乐队飞英,转发微博 ,7月28日 15:19 
3204,40, 3043814220znF,转发微博 ,7月28日 15:01 
3205,40, baby宫老,转发微博 ,7月28日 13:12 
3206,40, 大盗鲭,转发微博 ,7月28日 12:20 
3207,40, 孙秀贞的女孩,转发微博 ,7月27日 16:25 
3208,40, 天王贝露丹蒂,转发微博 ,7月27日 13:20 
3209,40, 黑人林宏杰,转发微博 ,7月27日 12:44 
3210,40, 荆培诺的美丽家园,转发微博 ,7月27日 11:23 
3211,40, 诚实的何国宏,转发微博 ,7月27日 11:13 
3212,40, 哥哥凯珞,转发微博 ,7月26日 15:17 
3213,40, 3044840800mXc,转发微博 ,7月26日 13:41 
3214,40, 妞妞上条当麻,转发微博 ,7月26日 11:44 
3215,40, 双小兵在路上,转发微博 ,7月26日 11:42 
3216,40, 大本营波加曼,转发微博 ,7月26日 10:58 
3217,40, 汪明记6888,转发微博 ,7月25日 14:11 
3218,40, coolboy夏目1991,转发微博 ,7月25日 13:51 
3219,40, 地盘六面兽1987,转发微博 ,7月25日 12:55 
3220,40, 陈剑飞6,转发微博 ,7月25日 11:32 
3221,40, love小瞬,转发微博 ,7月25日 10:51 
3222,40, 喵喵露力丽,转发微博 ,7月28日 15:45 
3223,40, 101乐队飞英,转发微博 ,7月28日 15:19 
3224,40, 3043814220znF,转发微博 ,7月28日 15:01 
3225,40, baby宫老,转发微博 ,7月28日 13:12 
3226,40, 大盗鲭,转发微博 ,7月28日 12:20 
3227,40, 孙秀贞的女孩,转发微博 ,7月27日 16:25 
3228,40, 天王贝露丹蒂,转发微博 ,7月27日 13:20 
3229,40, 黑人林宏杰,转发微博 ,7月27日 12:44 
3230,40, 荆培诺的美丽家园,转发微博 ,7月27日 11:23 
3231,40, 诚实的何国宏,转发微博 ,7月27日 11:13 
3232,40, 哥哥凯珞,转发微博 ,7月26日 15:17 
3233,40, 3044840800mXc,转发微博 ,7月26日 13:41 
3234,40, 妞妞上条当麻,转发微博 ,7月26日 11:44 
