ID,weiboID,commentUID,content,commentTime
709,1, 可与任,有国才有家 ,7月11日 12:41 
710,1, 昏昏地晕倒,缺一点儿都不行 ,7月12日 00:37 
711,1, 哑山_,#南海仲裁# 不多一寸，不少一寸！  ,7月12日 15:00 
712,1, 个性斑马,犯我中华者 虽远必诛！ ,7月11日 08:24 
713,1, 家快保VIP,#南海仲裁案#我觉得一个国家是否牛逼 就是南海出事了 台湾出事了 他的人民 还能够继续跳广场舞 刷微博 吐槽烂电影 而所有的事情都交给国家 而我们国家却说我不同意 不用等明天 今天你就知道了 而我国人民仍然在跳广场舞在刷微博在吐槽 这事你放到中东看看 不是所有国家都能让你安心跳广场舞的 ,7月12日 18:33 
714,1, Wenlock_文洛克,很好，这很中国 ,7月11日 08:23 
715,1, x丫头in,一点都不能少 ,7月11日 08:19 
716,1, 唛哩咁噶,突然刷到这条微博………………很热血！ ,7月11日 11:20 
717,1, 老和山精神病人,评论区的都几岁？喷别的就算了，领土神圣不容侵犯的微博下也能冷嘲热讽起来，我也是服了你们了。还有提海参威和外蒙的，拜托这些地方人日在地图上画上去你们就开心了？这和蒋公地图开疆有什么区别？ ,7月11日 08:25 
718,1, _蕊安_,不管在哪里 不管她还有什么不完美 我都爱我的国家 ,7月11日 08:20 
719,1, 刘舟82503,千古名土万年传，满月方才叫做圆。叫哥让出一分地，谁欠收拾尽管来 ,今天 12:32 
720,1, 忆春色阑珊, ,今天 08:47 
721,1, qing系一生,蒙古也是中国的，雅尔塔会议被迫让蒙古独立的 ,今天 00:21 
722,1, 幼安总觉得太遥远,现在越来越喜欢你??了????三观正的少年????加油 ,8月18日 23:26 
723,1, 囍囍囍囍囍你i,你家盼盼呢 ,8月18日 22:57 
724,1, 初生的夕阳Bucky,我不懂大道理不懂政治，我只知道少一点就会少很多很多很多好吃的，所以，绝对不能少 ,8月18日 20:34 
725,1, 乌龟么么1988,还有蒙古 ,8月18日 17:44 
726,1, 魏巧辉5587446060,//@张靓颖:  ,8月18日 17:34 
727,1, 好男孩BG,爱国的小迪！！！   ,8月18日 14:59 
728,1, 冀刘亚锋,快去给宝宝加油打气！！！ ,8月18日 14:59 
729,1, 28超-帅呆, ,8月18日 14:55 
730,1, 爱动脑筋的王子瑞123,本来打算把鸡尾巴找回来结果发现居然有虫惦记我们的鸡脚 ,8月18日 14:48 
731,1, 张家老二1,我们的家园要买、我们墓地也要买，还都T M的天价，土地就是用来卖的嘛！我们的国土呈鸡型，鸡耶！注定卖货 ,8月18日 13:50 
732,1, 夏尔Sheer,//@黄渤: 这才是中国，一点都不能少。 ,8月18日 11:24 
733,1, 只爱我爱5,犯我中华者，虽远必诛！中国领土一点也不能少！！！ ,8月18日 09:25 
